"Time","Z"
1773211376360,425266
1773211376370,582438
1773211376380,740471
1773211376390,889329
1773211376400,1043081
1773211376410,1193587
1773211376420,1347783
1773211376430,1492731
1773211376440,1634183
1773211376450,1765319
1773211376460,1900801
1773211376470,2031526
1773211376480,2164823
1773211376490,2288801
1773211376500,2409861
1773211376510,2522249
1773211376520,2634219
1773211376530,2735820
1773211376540,2836298
1773211376550,2927047
1773211376560,3013879
1773211376570,3088924
1773211376580,3165484
1773211376590,3234302
1773211376600,3301413
1773211376610,3357283
1773211376620,3410366
1773211376630,3450189
1773211376640,3490133
1773211376650,3518623
1773211376660,3545611
1773211376670,3557537
1773211376680,3564163
1773211376690,3566278
1773211376700,3571699
1773211376710,3564281
1773211376720,3547570
1773211376730,3511987
1773211376740,3477360
1773211376750,3439700
1773211376760,3409685
1773211376770,3366086
1773211376780,3311719
1773211376790,3244199
1773211376800,3176575
1773211376810,3101635
1773211376820,3026018
1773211376830,2939011
1773211376840,2849136
1773211376850,2749185
1773211376860,2651864
1773211376870,2545664
1773211376880,2435603
1773211376890,2314619
1773211376900,2193370
1773211376910,2062213
1773211376920,1934109
1773211376930,1799929
1773211376940,1669300
1773211376950,1527623
1773211376960,1383846
1773211376970,1233115
1773211376980,1086777
1773211376990,935194
1773211377000,784968
1773211377010,624669
1773211377020,467159
1773211377030,306313
1773211377040,152389
1773211377050,-3125
1773211377060,-156839
1773211377070,-316547
1773211377080,-469648
1773211377090,-623375
1773211377100,-772475
1773211377110,-928940
1773211377120,-1080615
1773211377130,-1235147
1773211377140,-1381467
1773211377150,-1527745
1773211377160,-1667666
1773211377170,-1810563
1773211377180,-1944000
1773211377190,-2077815
1773211377200,-2202502
1773211377210,-2325568
1773211377220,-2439425
1773211377230,-2556424
1773211377240,-2663152
1773211377250,-2765353
1773211377260,-2857713
1773211377270,-2948334
1773211377280,-3029687
1773211377290,-3110753
1773211377300,-3181653
1773211377310,-3252198
1773211377320,-3309441
1773211377330,-3362983
1773211377340,-3405717
1773211377350,-3446890
1773211377360,-3479911
1773211377370,-3509970
1773211377380,-3530272
1773211377390,-3544025
1773211377400,-3541289
1773211377410,-3543892
1773211377420,-3538259
1773211377430,-3526587
1773211377440,-3506019
1773211377450,-3479421
1773211377460,-3445282
1773211377470,-3413851
1773211377480,-3364189
1773211377490,-3309190
1773211377500,-3245751
1773211377510,-3181403
1773211377520,-3108186
1773211377530,-3034361
1773211377540,-2949285
1773211377550,-2861489
1773211377560,-2761985
1773211377570,-2664904
1773211377580,-2559256
1773211377590,-2451593
1773211377600,-2331384
1773211377610,-2209615
1773211377620,-2081025
1773211377630,-1952977
1773211377640,-1815623
1773211377650,-1683869
1773211377660,-1546211
1773211377670,-1406618
1773211377680,-1258429
1773211377690,-1110639
1773211377700,-955217
1773211377710,-804447
1773211377720,-648657
1773211377730,-494518
1773211377740,-333897
1773211377750,-179318
1773211377760,-22319
1773211377770,130395
1773211377780,289727
1773211377790,445581
1773211377800,606093
1773211377810,758818
1773211377820,913808
1773211377830,1064400
1773211377840,1217767
1773211377850,1364239
1773211377860,1512419
1773211377870,1650496
1773211377880,1786538
1773211377890,1917535
1773211377900,2053431
1773211377910,2182323
1773211377920,2308790
1773211377930,2423745
1773211377940,2541600
1773211377950,2649418
1773211377960,2754934
1773211377970,2848746
1773211377980,2940549
1773211377990,3021410
1773211378000,3102252
1773211378010,3174520
1773211378020,3246323
1773211378030,3305227
1773211378040,3363526
1773211378050,3412006
1773211378060,3457162
1773211378070,3492031
1773211378080,3524659
1773211378090,3546776
1773211378100,3560605
1773211378110,3562545
1773211378120,3569479
1773211378130,3568041
