"Time","Z"
1773211376400,-1388210
1773211376410,-1545143
1773211376420,-1693478
1773211376430,-1834487
1773211376440,-1972220
1773211376450,-2109107
1773211376460,-2243545
1773211376470,-2375420
1773211376480,-2500477
1773211376490,-2618905
1773211376500,-2731458
1773211376510,-2838677
1773211376520,-2939201
1773211376530,-3034359
1773211376540,-3122558
1773211376550,-3200845
1773211376560,-3273019
1773211376570,-3343026
1773211376580,-3407602
1773211376590,-3465999
1773211376600,-3516125
1773211376610,-3558116
1773211376620,-3592756
1773211376630,-3623071
1773211376640,-3644761
1773211376650,-3660536
1773211376660,-3663131
1773211376670,-3660220
1773211376680,-3658264
1773211376690,-3653197
1773211376700,-3637011
1773211376710,-3605415
1773211376720,-3562747
1773211376730,-3519072
1773211376740,-3478215
1773211376750,-3438246
1773211376760,-3384307
1773211376770,-3317528
1773211376780,-3243682
1773211376790,-3165607
1773211376800,-3084174
1773211376810,-2997923
1773211376820,-2903350
1773211376830,-2802722
1773211376840,-2696807
1773211376850,-2589912
1773211376860,-2476400
1773211376870,-2355172
1773211376880,-2228003
1773211376890,-2095777
1773211376900,-1958995
1773211376910,-1822024
1773211376920,-1683879
1773211376930,-1542865
1773211376940,-1394170
1773211376950,-1240539
1773211376960,-1086998
1773211376970,-932671
1773211376980,-775210
1773211376990,-614746
1773211377000,-448440
1773211377010,-283202
1773211377020,-119638
1773211377030,41512
1773211377040,201848
1773211377050,363969
1773211377060,527518
1773211377070,688435
1773211377080,845375
1773211377090,1003496
1773211377100,1163957
1773211377110,1324361
1773211377120,1481677
1773211377130,1634867
1773211377140,1783126
1773211377150,1929579
1773211377160,2073848
1773211377170,2212976
1773211377180,2346824
1773211377190,2474595
1773211377200,2595827
1773211377210,2712835
1773211377220,2828285
1773211377230,2934859
1773211377240,3032677
1773211377250,3124172
1773211377260,3210038
1773211377270,3290331
1773211377280,3364702
1773211377290,3433659
1773211377300,3495395
1773211377310,3548145
1773211377320,3592620
1773211377330,3629598
1773211377340,3661982
1773211377350,3689522
1773211377360,3709538
1773211377370,3723079
1773211377380,3722639
1773211377390,3714317
1773211377400,3708229
1773211377410,3693309
1773211377420,3671019
1773211377430,3641591
1773211377440,3602822
1773211377450,3563651
1773211377460,3518582
1773211377470,3458627
1773211377480,3392159
1773211377490,3320387
1773211377500,3244255
1773211377510,3163693
1773211377520,3077891
1773211377530,2984329
1773211377540,2883644
1773211377550,2777235
1773211377560,2669142
1773211377570,2556726
1773211377580,2436121
1773211377590,2307395
1773211377600,2175233
1773211377610,2040716
1773211377620,1900793
1773211377630,1758161
1773211377640,1617560
1773211377650,1473042
1773211377660,1323785
1773211377670,1169966
1773211377680,1010962
1773211377690,850758
1773211377700,691627
1773211377710,530555
1773211377720,366916
1773211377730,201901
1773211377740,38978
1773211377750,-121638
1773211377760,-282776
1773211377770,-446930
1773211377780,-612647
1773211377790,-776407
1773211377800,-935801
1773211377810,-1095781
1773211377820,-1254143
1773211377830,-1409848
1773211377840,-1563300
1773211377850,-1711621
1773211377860,-1853629
1773211377870,-1991687
1773211377880,-2128366
1773211377890,-2263923
1773211377900,-2394778
1773211377910,-2517472
1773211377920,-2635066
1773211377930,-2748755
1773211377940,-2856213
1773211377950,-2955283
1773211377960,-3047640
1773211377970,-3132383
1773211377980,-3210347
1773211377990,-3284217
1773211378000,-3353380
1773211378010,-3415426
1773211378020,-3470114
1773211378030,-3519263
1773211378040,-3561187
1773211378050,-3596794
1773211378060,-3625718
1773211378070,-3648116
1773211378080,-3662010
1773211378090,-3662550
1773211378100,-3660209
1773211378110,-3657901
1773211378120,-3649224
1773211378130,-3629188
1773211378140,-3599544
1773211378150,-3559924
1773211378160,-3514895
1773211378170,-3471081
1773211378180,-3428359
1773211378190,-3374314
1773211378200,-3308726
1773211378210,-3233236
1773211378220,-3153352
1773211378230,-3071359
1773211378240,-2986249
1773211378250,-2894241
1773211378260,-2792335
1773211378270,-2685162
1773211378280,-2574561
1773211378290,-2459423
1773211378300,-2336792
1773211378310,-2207337
1773211378320,-2075687
1773211378330,-1941434
1773211378340,-1804377
